Код магазину,Дата,Місяц,КільКість реалізацій,Собівартість одиниці,Ціна реализації,,,,Код магазину,Регіон
1225745,12/15/2021,Грудень,1,82.4301,91.627290682267,,,,,
1226705,12/15/2021,Грудень,1,96.7913,82.622898905806,,,,,
1231645,12/15/2021,Грудень,2,77.75895,83.2937490103919,,,,,
1234443,12/15/2021,Грудень,2,52.73785,60.395259881497,,,,,
1241545,12/15/2021,Грудень,5,88.61272,90.884772119303,,,,,
1267455,12/15/2021,Грудень,1,71.9153,78.2936240072668,,,,,
1279631,12/15/2021,Грудень,1,83.6026,88.293874013517,,,,,
1294511,12/15/2021,Грудень,2,57.53505,66.2099885830479,,,,,
1294702,12/15/2021,Грудень,2,80.4188,94.1461036525913,,,,,
1295811,12/15/2021,Грудень,1,43.1548,54.126353158829,,,,,
1310523,12/15/2021,Грудень,1,83.6026,88.293874013517,,,,,
1316043,12/15/2021,Грудень,2,83.01635,89.9793328166537,,,,,
1319633,12/15/2021,Грудень,1,63.4976,59.5389884747119,,,,,
1333626,12/15/2021,Грудень,3,76.7255,84.4173882124831,,,,,
1340370,12/15/2021,Грудень,1,109.7653,114.582031217447,,,,,
1345915,12/15/2021,Грудень,1,75.8311,83.2937490103919,,,,,
1363619,12/15/2021,Грудень,2,63.36065,66.2912406143487,,,,,
1370669,12/15/2021,Грудень,1,111.8774,122.207221847213,,,,,
1380788,12/15/2021,Грудень,3,91.7861,106.51377395546,,,,,
1398161,12/15/2021,Грудень,1,83.6026,88.293874013517,,,,,
1429125,12/15/2021,Грудень,1,48.8309,43.7094260689851,,,,,
1455486,12/15/2021,Грудень,2,82.8822,95.8315624557281,,,,,
1456696,12/15/2021,Грудень,1,48.8309,43.7094260689851,,,,,
1457717,12/15/2021,Грудень,2,89.6107,94.9982082885406,,,,,
1458711,12/15/2021,Грудень,2,65.6305,67.668358375626,,,,,
1460642,12/15/2021,Грудень,1,77.7375,81.2478645299466,,,,,
1463452,12/15/2021,Грудень,2,55.1847,60.395259881497,,,,,
1463473,12/15/2021,Грудень,3,71.7199333333333,79.1394784869622,,,,,
1479073,12/15/2021,Грудень,1,43.1548,54.126353158829,,,,,
1491804,12/15/2021,Грудень,1,83.6026,88.3313749510404,,,,,
1499726,12/15/2021,Грудень,1,82.4301,91.6647916197905,,,,,
105122,12/16/2021,Грудень,1,96.7913,100.134508407836,,,,,
111687,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1125726,12/16/2021,Грудень,1,61.5385,78.4943544657216,,,,,
1135618,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1136014,12/16/2021,Грудень,1,56.7236,67.8482473596891,,,,,
1136017,12/16/2021,Грудень,2,69.80085,84.1844420022659,,,,,
1138567,12/16/2021,Грудень,1,55.9991,78.4561659587649,,,,,
1141563,12/16/2021,Грудень,7,49.6043285714286,47.8501992167113,,,,,
1141564,12/16/2021,Грудень,2,48.8309,44.5108264417222,,,,,
1141565,12/16/2021,Грудень,1,48.8309,44.5108264417222,,,,,
1143361,12/16/2021,Грудень,1,83.6026,89.9127180457668,,,,,
1143767,12/16/2021,Грудень,2,52.415,61.5025904537219,,,,,
1144860,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1145005,12/16/2021,Грудень,1,48.8309,44.5108264417222,,,,,
1145346,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1145538,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1145540,12/16/2021,Грудень,3,85.8763,97.2930006124305,,,,,
1145678,12/16/2021,Грудень,4,72.757425,73.9043080879015,,,,,
1147019,12/16/2021,Грудень,1,100.3147,92.7089653884832,,,,,
1147091,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1147528,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1147541,12/16/2021,Грудень,2,43.1548,55.1187450407981,,,,,
1147554,12/16/2021,Грудень,1,61.5385,78.4943544657216,,,,,
1149639,12/16/2021,Грудень,2,74.57515,90.7804457871712,,,,,
1149710,12/16/2021,Грудень,1,82.4301,93.3454405044278,,,,,
1149714,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1149718,12/16/2021,Грудень,1,61.5385,78.4943544657216,,,,,
1151738,12/16/2021,Грудень,4,73.13045,85.0521697436703,,,,,
1151862,12/16/2021,Грудень,2,55.1847,61.5025904537219,,,,,
1152049,12/16/2021,Грудень,1,87.5555,77.009245861851,,,,,
1152051,12/16/2021,Грудень,2,74.8264,81.233319048003,,,,,
1152052,12/16/2021,Грудень,3,64.8177,63.0520537637603,,,,,
1153456,12/16/2021,Грудень,2,69.38675,90.1248764177483,,,,,
1153463,12/16/2021,Грудень,1,83.6026,89.9127180457668,,,,,
1153467,12/16/2021,Грудень,1,83.6026,89.9127180457668,,,,,
1153470,12/16/2021,Грудень,1,54.2449,57.0663588955884,,,,,
1153471,12/16/2021,Грудень,4,67.505525,76.9901516083726,,,,,
1153519,12/16/2021,Грудень,7,56.1794714285714,63.1807631760957,,,,,
1153520,12/16/2021,Грудень,6,71.1242666666667,77.4144683523357,,,,,
1153521,12/16/2021,Грудень,1,75.8311,84.8209171182104,,,,,
1153525,12/16/2021,Грудень,1,54.2449,57.0663588955884,,,,,
1153531,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1158938,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1159778,12/16/2021,Грудень,1,83.6026,89.9127180457668,,,,,
1170701,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1171771,12/16/2021,Грудень,1,131.5021,115.155321144128,,,,,
1172591,12/16/2021,Грудень,1,82.4301,93.3454405044278,,,,,
1176680,12/16/2021,Грудень,1,82.4301,93.3072519974711,,,,,
1178717,12/16/2021,Грудень,1,152.0339,133.782826204105,,,,,
1179050,12/16/2021,Грудень,1,71.9153,79.729116190654,,,,,
1180626,12/16/2021,Грудень,2,83.01635,91.6290792750973,,,,,
1181434,12/16/2021,Грудень,3,69.1423666666667,68.5681714352797,,,,,
1221484,12/16/2021,Грудень,2,48.8309,44.5108264417222,,,,,
1226705,12/16/2021,Грудень,1,43.9372,44.5108264417222,,,,,
1231645,12/16/2021,Грудень,1,48.8309,44.5108264417222,,,,,
1241545,12/16/2021,Грудень,5,58.03984,67.8711604638631,,,,,
1245775,12/16/2021,Грудень,1,54.2449,57.0663588955884,,,,,
1276765,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1294511,12/16/2021,Грудень,8,71.9112,72.1296033062761,,,,,
1294702,12/16/2021,Грудень,2,57.53505,67.423930615726,,,,,
1310523,12/16/2021,Грудень,2,117.81825,128.525541746403,,,,,
1319593,12/16/2021,Грудень,1,131.5021,109.681635147005,,,,,
1340370,12/16/2021,Грудень,2,63.3787,72.5157315432824,,,,,
1345915,12/16/2021,Грудень,2,55.122,73.1903951661837,,,,,
1348033,12/16/2021,Грудень,2,122.5204,152.749784659252,,,,,
1348733,12/16/2021,Грудень,1,75.8311,84.8209171182104,,,,,
1356241,12/16/2021,Грудень,2,101.7087,97.4422186673908,,,,,
1363619,12/16/2021,Грудень,2,63.3787,72.5157315432824,,,,,
1370669,12/16/2021,Грудень,2,149.6332,164.401522448477,,,,,
1372999,12/16/2021,Грудень,1,48.8309,44.5108264417222,,,,,
1380788,12/16/2021,Грудень,1,97.5303,127.29078002147,,,,,
1398161,12/16/2021,Грудень,2,71.9153,79.729116190654,,,,,
1403429,12/16/2021,Грудень,2,79.71685,87.3668175819886,,,,,
1423417,12/16/2021,Грудень,1,48.8309,44.5108264417222,,,,,
1423426,12/16/2021,Грудень,1,43.1548,55.1187450407981,,,,,
1429125,12/16/2021,Грудень,1,77.235,101.831775383688,,,,,
1434555,12/16/2021,Грудень,2,72.5679,86.3251199755594,,,,,
1456867,12/16/2021,Грудень,2,66.7351,63.2401675202505,,,,,
1460649,12/16/2021,Грудень,1,55.9991,78.4943544657216,,,,,
1460654,12/16/2021,Грудень,1,71.9153,79.729116190654,,,,,
1463048,12/16/2021,Грудень,1,82.4301,93.3454405044278,,,,,
1463452,12/16/2021,Грудень,1,61.5385,78.4943544657216,,,,,
1463471,12/16/2021,Грудень,1,54.2449,57.0663588955884,,,,,
1463473,12/16/2021,Грудень,2,106.9661,115.197752818524,,,,,
1478073,12/16/2021,Грудень,5,63.86724,77.2485605054461,,,,,
1484789,12/16/2021,Грудень,2,83.01635,91.6290792750973,,,,,
101462,12/17/2021,Грудень,5,73.78366,74.6107759076956,,,,,
1125039,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1135618,12/17/2021,Грудень,1,109.7653,116.434847041389,,,,,
1136014,12/17/2021,Грудень,1,77.7375,82.5616597861755,,,,,
1136017,12/17/2021,Грудень,3,81.2567333333333,88.4640626653964,,,,,
1136019,12/17/2021,Грудень,1,54.2449,55.1667195935218,,,,,
1138567,12/17/2021,Грудень,2,68.24825,62.4515719275961,,,,,
1139627,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1140597,12/17/2021,Грудень,2,43.1548,55.0015878056526,,,,,
1141563,12/17/2021,Грудень,2,80.0838,87.8543452948026,,,,,
1141564,12/17/2021,Грудень,2,60.44615,68.781623795914,,,,,
1143363,12/17/2021,Грудень,2,96.68395,103.078225891818,,,,,
1143366,12/17/2021,Грудень,2,72.8111,72.1689425214354,,,,,
1143405,12/17/2021,Грудень,1,55.9991,78.3275113792738,,,,,
1143767,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1144844,12/17/2021,Грудень,1,96.7913,99.9216682544723,,,,,
1144860,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1145005,12/17/2021,Грудень,2,65.6305,68.7816237959141,,,,,
1145299,12/17/2021,Грудень,1,77.7375,82.5616597861755,,,,,
1145538,12/17/2021,Грудень,1,71.9112,78.3275113792738,,,,,
1145540,12/17/2021,Грудень,1,75.8311,84.6406266539642,,,,,
1145678,12/17/2021,Грудень,2,89.6107,96.4962421932889,,,,,
1147019,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1147554,12/17/2021,Грудень,1,71.9153,79.5596485656822,,,,,
1149639,12/17/2021,Грудень,1,142.3717,160.469990473166,,,,,
1149642,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1149710,12/17/2021,Грудень,2,63.3787,72.3615962739494,,,,,
1149711,12/17/2021,Грудень,3,95.2825,95.872410994672,,,,,
1149714,12/17/2021,Грудень,1,71.9153,79.5596485656822,,,,,
1149718,12/17/2021,Грудень,1,109.7653,116.434847041389,,,,,
1151738,12/17/2021,Грудень,2,62.79245,74.0743093045411,,,,,
1151743,12/17/2021,Грудень,3,107.401133333333,127.713207014573,,,,,
1151862,12/17/2021,Грудень,5,84.9638,91.5482163649836,,,,,
1152049,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1152051,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1152052,12/17/2021,Грудень,4,64.50085,77.1123107864931,,,,,
1152210,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1153460,12/17/2021,Грудень,1,71.9153,79.5596485656822,,,,,
1153467,12/17/2021,Грудень,1,61.5385,78.3275113792738,,,,,
1153473,12/17/2021,Грудень,2,68.6848,81.484069016619,,,,,
1153511,12/17/2021,Грудень,3,66.2242333333333,74.7609470378603,,,,,
1153518,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1153519,12/17/2021,Грудень,6,70.37765,85.3653717229456,,,,,
1153525,12/17/2021,Грудень,2,45.99285,49.7089022970255,,,,,
1153526,12/17/2021,Грудень,1,63.4976,60.5017465862179,,,,,
1153527,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1156658,12/17/2021,Грудень,2,60.1949,78.3084577114428,,,,,
1158938,12/17/2021,Грудень,1,77.7375,82.5616597861755,,,,,
1159778,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1170701,12/17/2021,Грудень,2,51.5379,55.0206414734837,,,,,
1174680,12/17/2021,Грудень,2,69.97305,77.4616280300625,,,,,
1176680,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1178750,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1179050,12/17/2021,Грудень,1,109.7653,116.434847041389,,,,,
1180626,12/17/2021,Грудень,2,66.7269,78.943579972478,,,,,
1181434,12/17/2021,Грудень,3,69.1423666666667,68.4224268727286,,,,,
1186262,12/17/2021,Грудень,2,66.21675,67.0689107653223,,,,,
1196175,12/17/2021,Грудень,2,63.15845,70.2826294061607,,,,,
1196189,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1202418,12/17/2021,Грудень,1,54.2449,65.6250661585689,,,,,
1204512,12/17/2021,Грудень,2,65.623,89.9714194982534,,,,,
1221484,12/17/2021,Грудень,2,48.8309,44.4162167883984,,,,,
1225745,12/17/2021,Грудень,1,82.4301,93.1089234677676,,,,,
1231645,12/17/2021,Грудень,1,109.7653,116.434847041389,,,,,
1241545,12/17/2021,Грудень,6,100.5795,114.593698175788,,,,,
1245775,12/17/2021,Грудень,2,62.51805,75.1328464062665,,,,,
1267455,12/17/2021,Грудень,1,61.5385,78.3275113792738,,,,,
1275785,12/17/2021,Грудень,2,77.75895,84.6406266539642,,,,,
1276755,12/17/2021,Грудень,2,90.1665,90.5874880914576,,,,,
1279631,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1287824,12/17/2021,Грудень,2,52.415,61.3718640838361,,,,,
1294422,12/17/2021,Грудень,5,61.5385,78.3275113792738,,,,,
1294511,12/17/2021,Грудень,3,66.2242333333333,74.7609470378603,,,,,
1294702,12/17/2021,Грудень,7,87.1390714285714,104.707465710959,,,,,
1295811,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1310523,12/17/2021,Грудень,2,48.8309,44.4162167883984,,,,,
1316043,12/17/2021,Грудень,1,43.9372,37.3832962845348,,,,,
1319605,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1319633,12/17/2021,Грудень,1,61.5385,78.3275113792738,,,,,
1340370,12/17/2021,Грудень,1,67.8969,99.4982534137822,,,,,
1343936,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1356241,12/17/2021,Грудень,1,61.5385,78.2894040436117,,,,,
1370669,12/17/2021,Грудень,2,82.0051,91.0299565999788,,,,,
1380788,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1403429,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1411640,12/17/2021,Грудень,1,48.8309,44.4162167883984,,,,,
1423417,12/17/2021,Грудень,1,43.1548,55.0015878056526,,,,,
1431318,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1444116,12/17/2021,Грудень,1,83.6026,89.7216047422462,,,,,
1456867,12/17/2021,Грудень,4,53.65795,58.3889065311739,,,,,
1458711,12/17/2021,Грудень,2,62.79245,74.0552556367101,,,,,
1460649,12/17/2021,Грудень,3,72.3937,85.512861225786,,,,,
1463451,12/17/2021,Грудень,2,82.0051,85.8007833174553,,,,,
1466196,12/17/2021,Грудень,1,63.4976,60.5017465862179,,,,,
1478073,12/17/2021,Грудень,2,77.75895,84.6406266539642,,,,,
1491804,12/17/2021,Грудень,1,71.9153,79.5977559013443,,,,,
1499609,12/17/2021,Грудень,3,53.7198,52.0630888112628,,,,,
1499726,12/17/2021,Грудень,1,71.9153,79.5596485656822,,,,,
101462,12/18/2021,Грудень,2,96.0977,104.590769438821,,,,,
105122,12/18/2021,Грудень,2,75.4436,81.3495501358678,,,,,
1125039,12/18/2021,Грудень,1,55.9991,78.1778917874968,,,,,
1125040,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1125726,12/18/2021,Грудень,5,81.57934,80.7676216154539,,,,,
1135618,12/18/2021,Грудень,3,69.7066,71.9669916507133,,,,,
1136014,12/18/2021,Грудень,2,96.0977,104.590769438821,,,,,
1136017,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1139627,12/18/2021,Грудень,1,82.4301,92.9691032722386,,,,,
1140597,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1141563,12/18/2021,Грудень,2,65.6305,68.6502385611109,,,,,
1141565,12/18/2021,Грудень,1,82.4301,92.9691032722386,,,,,
1141567,12/18/2021,Грудень,6,48.7435333333333,54.9092030917858,,,,,
1143361,12/18/2021,Грудень,1,63.4976,71.800766607361,,,,,
1143403,12/18/2021,Грудень,2,51.5379,54.9155421824221,,,,,
1143405,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1144844,12/18/2021,Грудень,1,108.8912,84.5169824238147,,,,,
1144860,12/18/2021,Грудень,3,69.1423666666667,68.2790495871843,,,,,
1145000,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1145004,12/18/2021,Грудень,2,80.52905,87.0336014064329,,,,,
1145346,12/18/2021,Грудень,2,58.7688,78.1778917874968,,,,,
1145538,12/18/2021,Грудень,1,86.5825,87.9400913674264,,,,,
1145540,12/18/2021,Грудень,6,64.07345,65.820186763697,,,,,
1145678,12/18/2021,Грудень,3,46.9388666666667,47.8530908701599,,,,,
1147019,12/18/2021,Грудень,1,71.9153,79.4076753709425,,,,,
1147091,12/18/2021,Грудень,1,142.3717,128.172186605924,,,,,
1147105,12/18/2021,Грудень,1,82.4301,92.9691032722386,,,,,
1147199,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1149639,12/18/2021,Грудень,1,61.5385,78.1778917874968,,,,,
1149642,12/18/2021,Грудень,1,71.9153,79.4076753709425,,,,,
1149711,12/18/2021,Грудень,1,61.5385,78.1778917874968,,,,,
1151738,12/18/2021,Грудень,2,102.69415,126.777586665934,,,,,
1151862,12/18/2021,Грудень,3,75.4202333333333,83.9281513380412,,,,,
1152049,12/18/2021,Грудень,1,83.6026,89.5502203890511,,,,,
1152051,12/18/2021,Грудень,1,77.235,101.421224120662,,,,,
1152052,12/18/2021,Грудень,3,92.3235,98.4376254611689,,,,,
1152210,12/18/2021,Грудень,2,63.3787,72.2233726497822,,,,,
1153456,12/18/2021,Грудень,3,71.6212,75.6042209891517,,,,,
1153460,12/18/2021,Грудень,2,65.6305,68.6502385611109,,,,,
1153470,12/18/2021,Грудень,1,55.9991,78.1778917874968,,,,,
1153471,12/18/2021,Грудень,2,69.80085,83.8640560882739,,,,,
1153515,12/18/2021,Грудень,1,54.806,55.0613412670574,,,,,
1153518,12/18/2021,Грудень,4,62.578875,69.2841476247427,,,,,
1153519,12/18/2021,Грудень,2,59.49295,69.687736395255,,,,,
1153520,12/18/2021,Грудень,1,82.4301,92.9691032722386,,,,,
1153521,12/18/2021,Грудень,1,82.4301,92.9310687284207,,,,,
1153524,12/18/2021,Грудень,5,74.7546,81.1462766294632,,,,,
1153526,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1153527,12/18/2021,Грудень,1,83.6026,89.5502203890511,,,,,
1153528,12/18/2021,Грудень,1,54.2449,65.4997105148609,,,,,
1156658,12/18/2021,Грудень,1,71.9112,78.1778917874968,,,,,
1158938,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1160923,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1166831,12/18/2021,Грудень,2,45.99285,49.6139493802482,,,,,
1170701,12/18/2021,Грудень,1,71.9153,79.4076753709425,,,,,
1172591,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1172838,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1174680,12/18/2021,Грудень,4,71.045275,77.1023594095348,,,,,
1176680,12/18/2021,Грудень,2,69.97305,77.3136624307454,,,,,
1178717,12/18/2021,Грудень,1,83.6026,89.5502203890511,,,,,
1178750,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1179050,12/18/2021,Грудень,4,76.3454,81.7922299653041,,,,,
1181034,12/18/2021,Грудень,1,96.7913,99.7307999509777,,,,,
1196175,12/18/2021,Грудень,1,82.4301,78.1356311832547,,,,,
1196189,12/18/2021,Грудень,2,112.98715,124.85684220313,,,,,
1204285,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1221484,12/18/2021,Грудень,1,71.9112,78.1778917874968,,,,,
1225745,12/18/2021,Грудень,3,62.7653,74.195534181081,,,,,
1232876,12/18/2021,Грудень,1,69.9726,58.5267108149112,,,,,
1241545,12/18/2021,Грудень,4,72.9668,76.9776906270206,,,,,
1245775,12/18/2021,Грудень,1,82.4301,92.9691032722386,,,,,
1269345,12/18/2021,Грудень,2,96.0977,97.1740333943295,,,,,
1276755,12/18/2021,Грудень,1,83.6026,89.5502203890511,,,,,
1276765,12/18/2021,Грудень,4,83.125525,85.280842845491,,,,,
1294511,12/18/2021,Грудень,4,81.77005,86.6099388489057,,,,,
1294702,12/18/2021,Грудень,7,85.7261285714286,89.9891269502514,,,,,
1295811,12/18/2021,Грудень,3,87.5877,82.1799710092255,,,,,
1305313,12/18/2021,Грудень,2,43.1548,54.8965249105132,,,,,
1310523,12/18/2021,Грудень,5,66.22562,69.349651561318,,,,,
1316043,12/18/2021,Грудень,2,48.8309,44.3313738499833,,,,,
1319605,12/18/2021,Грудень,1,61.5385,78.1778917874968,,,,,
1319633,12/18/2021,Грудень,3,58.5294333333333,62.9260397165159,,,,,
1333626,12/18/2021,Грудень,2,76.023,69.7067536671639,,,,,
1340370,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1343936,12/18/2021,Грудень,2,79.2981,80.2719047276938,,,,,
1345915,12/18/2021,Грудень,4,69.066025,73.1742362452298,,,,,
1348033,12/18/2021,Грудень,1,83.6026,89.5502203890511,,,,,
1356241,12/18/2021,Грудень,1,61.5385,78.1398572436789,,,,,
1363619,12/18/2021,Грудень,3,94.6648333333333,108.268850694694,,,,,
1380788,12/18/2021,Грудень,3,84.5427,111.046781080209,,,,,
1398161,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1403429,12/18/2021,Грудень,1,96.7913,99.7307999509777,,,,,
1434555,12/18/2021,Грудень,1,43.1548,54.8965249105132,,,,,
1444116,12/18/2021,Грудень,1,130.2224,135.2719681186,,,,,
1455486,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1456696,12/18/2021,Грудень,1,63.4976,71.8388011511789,,,,,
1456867,12/18/2021,Грудень,2,66.7269,78.7927835792196,,,,,
1458711,12/18/2021,Грудень,1,55.9991,78.1778917874968,,,,,
1460642,12/18/2021,Грудень,1,54.2449,65.4997105148609,,,,,
1460654,12/18/2021,Грудень,1,71.9153,79.4076753709425,,,,,
1463048,12/18/2021,Грудень,1,61.5385,78.1778917874968,,,,,
1463451,12/18/2021,Грудень,2,60.37105,61.25463281874,,,,,
1463452,12/18/2021,Грудень,2,73.1806,74.3554201337971,,,,,
1463473,12/18/2021,Грудень,1,71.9153,79.4076753709425,,,,,
1466903,12/18/2021,Грудень,1,54.2581,73.9518313632848,,,,,
1478073,12/18/2021,Грудень,3,51.1329333333333,66.1913757376236,,,,,
1484789,12/18/2021,Грудень,1,48.8309,44.3313738499833,,,,,
1499609,12/18/2021,Грудень,1,77.7375,82.4039522117087,,,,,
1499726,12/18/2021,Грудень,1,63.4976,71.8388011511789,,,,,
101462,12/19/2021,Грудень,6,94.1655333333333,112.101353565787,,,,,
105122,12/19/2021,Грудень,2,92.7982,100.196641896539,,,,,
111687,12/19/2021,Грудень,2,96.68395,102.728511809063,,,,,
1125040,12/19/2021,Грудень,2,62.79245,73.8229969744155,,,,,
1125726,12/19/2021,Грудень,4,90.9494,91.9775591930087,,,,,
1136014,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1136017,12/19/2021,Грудень,3,93.1069666666667,82.2562336747138,,,,,
1136019,12/19/2021,Грудень,3,58.1386,63.9578471791453,,,,,
1136020,12/19/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1139627,12/19/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1140597,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1141327,12/19/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1141563,12/19/2021,Грудень,3,102.801466666667,114.05792637041,,,,,
1141567,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1143366,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1143403,12/19/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1143405,12/19/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1143767,12/19/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1144844,12/19/2021,Грудень,2,85.6519,97.0507935302284,,,,,
1145004,12/19/2021,Грудень,3,67.7254333333333,72.1287540246182,,,,,
1145299,12/19/2021,Грудень,3,87.5618,95.6315397848192,,,,,
1145347,12/19/2021,Грудень,3,84.5779666666667,95.6441991343818,,,,,
1145538,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1145540,12/19/2021,Грудень,6,65.0727333333333,71.9240945400225,,,,,
1147019,12/19/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1147091,12/19/2021,Грудень,3,76.4082666666667,77.7551316080047,,,,,
1147105,12/19/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1147199,12/19/2021,Грудень,1,77.7375,82.281552373839,,,,,
1147528,12/19/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1147541,12/19/2021,Грудень,1,75.8311,84.3534659189211,,,,,
1149642,12/19/2021,Грудень,2,79.83255,97.0507935302284,,,,,
1149718,12/19/2021,Грудень,1,77.235,101.270576717768,,,,,
1151738,12/19/2021,Грудень,4,70.5743,75.5204047616033,,,,,
1151743,12/19/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1151862,12/19/2021,Грудень,2,77.75895,84.3534659189211,,,,,
1152049,12/19/2021,Грудень,2,72.8111,71.9240945400225,,,,,
1152051,12/19/2021,Грудень,2,66.8683,80.1716607800691,,,,,
1152052,12/19/2021,Грудень,5,69.98202,69.6762160360201,,,,,
1153456,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153460,12/19/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1153463,12/19/2021,Грудень,2,52.415,61.163647411796,,,,,
1153467,12/19/2021,Грудень,1,55.9991,78.0617691862992,,,,,
1153471,12/19/2021,Грудень,2,74.8264,80.7856392338562,,,,,
1153473,12/19/2021,Грудень,3,79.7068333333333,86.041379193937,,,,,
1153474,12/19/2021,Грудень,2,90.8403,97.6647719840155,,,,,
1153511,12/19/2021,Грудень,3,62.7653,74.0979861788035,,,,,
1153515,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153519,12/19/2021,Грудень,4,79.545125,83.8259930204786,,,,,
1153520,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153521,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153524,12/19/2021,Грудень,2,60.3731,61.777625865583,,,,,
1153525,12/19/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153526,12/19/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1153527,12/19/2021,Грудень,5,70.46532,79.3893129770992,,,,,
1153528,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1153531,12/19/2021,Грудень,2,72.57055,83.7394874651341,,,,,
1156629,12/19/2021,Грудень,3,81.7260666666667,89.0205461243401,,,,,
1156658,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1158938,12/19/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1159778,12/19/2021,Грудень,1,109.7653,116.039817874158,,,,,
1160923,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1166831,12/19/2021,Грудень,4,57.523825,55.5534456639618,,,,,
1170701,12/19/2021,Грудень,2,95.66065,88.6112271551488,,,,,
